날짜,종목코드,Close,Open,High,Low,Volume,일별수익률,변동성(20일),종목명,시장구분
2010-11-17,005930,15900,16020,16080,15900,342693,-0.019728729963008673,404.96263635317223,삼성전자,KOSPI
2010-11-18,005930,15980,15940,16100,15860,266236,0.005031446540880502,423.79116008763964,삼성전자,KOSPI
2010-11-19,005930,16360,16159,16380,16000,387386,0.02377972465581979,471.1017322248662,삼성전자,KOSPI
2010-11-22,005930,16960,16400,16960,16360,721536,0.03667481662591676,575.1439179160255,삼성전자,KOSPI
2010-11-23,005930,16800,17000,17020,16680,394881,-0.009433962264150941,633.423446959379,삼성전자,KOSPI
2010-11-24,005930,17020,16520,17040,16500,637287,0.013095238095238049,689.1153749554616,삼성전자,KOSPI
2010-11-25,005930,16900,17060,17060,16760,367302,-0.007050528789659172,727.3390579799521,삼성전자,KOSPI
2010-11-26,005930,16740,16960,16980,16640,314059,-0.009467455621301801,722.1277041165489,삼성전자,KOSPI
2010-11-29,005930,16720,16700,16920,16620,310288,-0.0011947431302270495,706.4544534057724,삼성전자,KOSPI
2010-11-30,005930,16520,16640,16920,16520,424616,-0.011961722488038284,656.3696006303045,삼성전자,KOSPI
2010-12-01,005930,16400,16480,16560,16280,375860,-0.007263922518159771,585.8686757825208,삼성전자,KOSPI
2010-12-02,005930,17180,16560,17180,16500,612551,0.04756097560975614,587.9348334816191,삼성전자,KOSPI
2010-12-03,005930,17880,17400,17940,17340,788939,0.04074505238649584,664.3112777036207,삼성전자,KOSPI
2010-12-06,005930,17800,17800,17980,17700,336854,-0.004474272930648726,707.2883726637034,삼성전자,KOSPI
2010-12-07,005930,18020,17740,18420,17700,498508,0.012359550561797716,744.2205389038402,삼성전자,KOSPI
2010-12-08,005930,17760,18060,18200,17740,336418,-0.01442841287458374,760.4008638108043,삼성전자,KOSPI
2010-12-09,005930,18340,17700,18360,17680,589656,0.0326576576576576,771.5323099282132,삼성전자,KOSPI
2010-12-10,005930,18380,18300,18380,18140,255668,0.0021810250817884125,778.9034127000574,삼성전자,KOSPI
2010-12-13,005930,18600,18380,18640,18320,307257,0.01196953210010876,829.5236426312496,삼성전자,KOSPI
2010-12-14,005930,18580,18740,18740,18420,443223,-0.0010752688172043223,861.4039947116972,삼성전자,KOSPI
2010-12-15,005930,18320,18500,18500,18200,329329,-0.013993541442411161,832.4542029445263,삼성전자,KOSPI
2010-12-16,005930,18220,18160,18380,18160,233885,-0.00545851528384278,785.9791077978748,삼성전자,KOSPI
2010-12-17,005930,18520,18280,18580,18240,346130,0.016465422612513825,772.9989446442079,삼성전자,KOSPI
2010-12-20,005930,18640,18340,18640,18280,338560,0.00647948164146861,792.7639855859446,삼성전자,KOSPI
2010-12-21,005930,18720,18620,18800,18500,252120,0.0042918454935623185,798.4794760569722,삼성전자,KOSPI
2010-12-22,005930,18780,18780,19060,18720,333591,0.0032051282051281937,809.1964825482298,삼성전자,KOSPI
2010-12-23,005930,18720,18720,18760,18500,219864,-0.0031948881789137795,798.8913370547081,삼성전자,KOSPI
2010-12-24,005930,18500,18780,18780,18500,169733,-0.01175213675213671,755.262240967722,삼성전자,KOSPI
2010-12-27,005930,18440,18500,18600,18300,210673,-0.00324324324324321,693.6584932538233,삼성전자,KOSPI
2010-12-28,005930,18760,18560,19000,18520,313323,0.017353579175704903,596.4244338247423,삼성전자,KOSPI
2010-12-29,005930,18900,18700,19020,18640,238527,0.00746268656716409,432.63087463126925,삼성전자,KOSPI
2010-12-30,005930,18980,18840,19040,18840,183831,0.004232804232804144,356.25390117901816,삼성전자,KOSPI
2011-01-03,005930,19160,19100,19320,19000,265562,0.0094836670179137,364.6642291204422,삼성전자,KOSPI
2011-01-04,005930,19160,19120,19219,18980,274488,0.0,352.487401790559,삼성전자,KOSPI
2011-01-05,005930,18840,19100,19100,18840,336224,-0.01670146137787054,331.6053456492585,삼성전자,KOSPI
2011-01-06,005930,18600,18840,18980,18460,387488,-0.01273885350318471,263.73032478373176,삼성전자,KOSPI
2011-01-07,005930,18420,18300,18580,18280,463447,-0.009677419354838679,259.221506580165,삼성전자,KOSPI
2011-01-10,005930,18340,18360,18560,18180,367107,-0.004343105320304019,261.65465387556776,삼성전자,KOSPI
2011-01-11,005930,18260,18340,18440,18160,391242,-0.004362050163576936,276.38836139713953,삼성전자,KOSPI
2011-01-12,005930,18600,18280,18660,18280,412107,0.018619934282584794,276.18453022725305,삼성전자,KOSPI
2011-01-13,005930,18440,18980,18980,18340,568083,-0.008602150537634357,270.00974641279356,삼성전자,KOSPI
2011-01-14,005930,18660,18559,18679,18300,307694,0.01193058568329719,250.33871790879022,삼성전자,KOSPI
2011-01-17,005930,18980,18900,19020,18800,411740,0.017148981779206762,256.68944988880406,삼성전자,KOSPI
2011-01-18,005930,19380,19000,19620,18980,592816,0.021074815595363505,298.30397777753655,삼성전자,KOSPI
2011-01-19,005930,19940,19580,20000,19320,668320,0.028895768833849367,402.3235147568707,삼성전자,KOSPI
2011-01-20,005930,19640,19740,19800,19580,304970,-0.015045135406218657,444.59798517431307,삼성전자,KOSPI
2011-01-21,005930,19420,19520,19680,19400,333801,-0.011201629327902252,462.19043694131767,삼성전자,KOSPI
2011-01-24,005930,19420,19360,19660,19320,272455,0.0,469.05391901931125,삼성전자,KOSPI
2011-01-25,005930,19500,19440,19800,19420,279580,0.004119464469618972,472.1953208711813,삼성전자,KOSPI
2011-01-26,005930,19960,19700,19980,19600,267128,0.02358974358974364,518.1139886773607,삼성전자,KOSPI
2011-01-27,005930,19880,19900,20040,19820,307490,-0.004008016032064132,550.5012070353478,삼성전자,KOSPI
2011-01-28,005930,20200,19960,20280,19800,383021,0.016096579476861272,603.9518977011733,삼성전자,KOSPI
2011-01-31,005930,19620,20180,20200,19620,428852,-0.02871287128712874,613.4381108062003,삼성전자,KOSPI
2011-02-01,005930,19660,19640,19900,19580,269518,0.0020387359836901986,623.4167314506709,삼성전자,KOSPI
2011-02-07,005930,19440,20040,20080,19440,485191,-0.011190233977619535,620.2172794144137,삼성전자,KOSPI
2011-02-08,005930,19220,19400,19480,19180,610004,-0.011316872427983515,602.9567497800067,삼성전자,KOSPI
2011-02-09,005930,19200,19460,19460,19020,420301,-0.0010405827263267886,570.8866603340585,삼성전자,KOSPI
2011-02-10,005930,18720,19200,19300,18700,614002,-0.025000000000000022,543.3337638573317,삼성전자,KOSPI
2011-02-11,005930,18300,18700,18860,18260,530889,-0.022435897435897467,539.3358488870763,삼성전자,KOSPI
2011-02-14,005930,19060,18559,19100,18500,391852,0.041530054644808745,516.8487511631945,삼성전자,KOSPI
2011-02-15,005930,19160,19260,19400,18940,362193,0.005246589716684236,474.81409104262895,삼성전자,KOSPI
2011-02-16,005930,18900,19040,19400,18900,304438,-0.013569937369519836,458.7396922691171,삼성전자,KOSPI
2011-02-17,005930,19080,19060,19260,18860,287009,0.00952380952380949,454.67744495122565,삼성전자,KOSPI
2011-02-18,005930,19200,19300,19320,19140,205097,0.0062893081761006275,456.55921389177996,삼성전자,KOSPI
2011-02-21,005930,18960,19280,19300,18840,275361,-0.012499999999999956,445.2923344926354,삼성전자,KOSPI
2011-02-22,005930,18760,18780,18960,18680,243946,-0.010548523206751037,456.0828641238067,삼성전자,KOSPI
2011-02-23,005930,18600,18500,18820,18500,344149,-0.008528784648187626,479.3811800534935,삼성전자,KOSPI
2011-02-24,005930,18580,18520,18680,18400,362392,-0.0010752688172043223,499.34694193622437,삼성전자,KOSPI
2011-02-25,005930,18520,18560,18660,18460,303972,-0.0032292787944026013,516.1588902653973,삼성전자,KOSPI
2011-02-28,005930,18460,18400,18680,18400,325623,-0.003239740820734305,501.1817613348907,삼성전자,KOSPI
2011-03-02,005930,18360,18280,18460,18240,322780,-0.005417118093174467,487.9171629434072,삼성전자,KOSPI
2011-03-03,005930,18460,18380,18540,18320,362277,0.005446623093681824,411.89037887590035,삼성전자,KOSPI
2011-03-04,005930,18900,18680,18900,18540,371501,0.02383531960996743,376.81630314490894,삼성전자,KOSPI
2011-03-07,005930,18120,18860,18860,18120,638965,-0.041269841269841234,365.57093054996085,삼성전자,KOSPI
2011-03-08,005930,17980,18220,18240,17880,499287,-0.007726269315673329,376.64865661027136,삼성전자,KOSPI
2011-03-09,005930,17800,18120,18160,17640,527673,-0.010011123470522798,411.0884141039888,삼성전자,KOSPI
2011-03-10,005930,17320,17580,17680,17320,834229,-0.026966292134831482,487.91284812805156,삼성전자,KOSPI
2011-03-11,005930,17240,17220,17520,17200,543168,-0.004618937644341847,568.2994021871939,삼성전자,KOSPI
2011-03-14,005930,18000,17600,18020,17060,667121,0.044083526682134666,577.4089128439092,삼성전자,KOSPI
2011-03-15,005930,17200,18020,18040,17120,727312,-0.0444444444444444,625.6617549274954,삼성전자,KOSPI
2011-03-16,005930,17720,17700,17900,17440,799142,0.03023255813953485,613.9226764272395,삼성전자,KOSPI
2011-03-17,005930,17800,17560,17800,17360,450459,0.004514672686230181,607.3332563021164,삼성전자,KOSPI
2011-03-18,005930,17820,17840,17900,17660,383562,0.0011235955056179137,581.8482348697628,삼성전자,KOSPI
2011-03-21,005930,17800,17820,17980,17680,290140,-0.001122334455667784,536.3816394675536,삼성전자,KOSPI
2011-03-22,005930,17500,17840,17940,17400,436722,-0.016853932584269704,514.9665293160278,삼성전자,KOSPI
2011-03-23,005930,17460,17600,17600,17180,505176,-0.0022857142857143353,502.1176209446983,삼성전자,KOSPI
2011-03-24,005930,17600,17600,17760,17480,308119,0.008018327605956443,486.8978062018932,삼성전자,KOSPI
2011-03-25,005930,18200,17840,18200,17800,622311,0.03409090909090917,467.3001965377464,삼성전자,KOSPI
2011-03-28,005930,18320,18300,18440,18180,318215,0.00659340659340657,455.62103366262113,삼성전자,KOSPI
2011-03-29,005930,18320,18140,18320,18000,344624,0.0,447.61825841129826,삼성전자,KOSPI
2011-03-30,005930,18520,18320,18580,18320,414257,0.01091703056768556,457.66455194308975,삼성전자,KOSPI
2011-03-31,005930,18640,18719,18719,18420,527666,0.00647948164146861,470.7563902353046,삼성전자,KOSPI
2011-04-01,005930,18800,18720,18800,18540,449733,0.008583690987124415,460.1327039704566,삼성전자,KOSPI
2011-04-04,005930,18900,18800,18900,18780,334749,0.005319148936170137,509.45894933020617,삼성전자,KOSPI
2011-04-05,005930,18900,18960,18960,18700,238698,0.0,552.3261812790715,삼성전자,KOSPI
2011-04-06,005930,18460,18800,18840,18300,550378,-0.023280423280423235,559.8533642604019,삼성전자,KOSPI
2011-04-07,005930,18180,18500,18700,18100,436076,-0.015167930660888396,535.2608808107705,삼성전자,KOSPI
2011-04-08,005930,17960,18220,18280,17900,521299,-0.012101210121012063,499.5945724706296,삼성전자,KOSPI
2011-04-11,005930,17880,17960,18140,17760,412638,-0.0044543429844098315,501.63836838063423,삼성전자,KOSPI
2011-04-12,005930,17640,17720,17800,17640,316036,-0.01342281879194629,468.70369946773707,삼성전자,KOSPI
2011-04-13,005930,18020,17740,18020,17600,332860,0.02154195011337867,459.9130352577604,삼성전자,KOSPI
2011-04-14,005930,18000,18000,18000,17680,505624,-0.0011098779134295356,454.3636382782844,삼성전자,KOSPI
2011-04-15,005930,17760,17960,17980,17640,446008,-0.013333333333333308,456.8208217210559,삼성전자,KOSPI
2011-04-18,005930,17340,17820,17840,17320,549291,-0.023648648648648685,485.6682861897946,삼성전자,KOSPI
2011-04-19,005930,17500,17060,17500,17060,462304,0.009227220299884653,485.6682861897946,삼성전자,KOSPI
2011-04-20,005930,18320,17780,18320,17720,641519,0.04685714285714293,461.63439623741175,삼성전자,KOSPI
2011-04-21,005930,18560,18600,18739,18360,541665,0.013100436681222627,449.7707018143047,삼성전자,KOSPI
2011-04-22,005930,18080,18480,18540,18040,377225,-0.025862068965517238,450.72456287510363,삼성전자,KOSPI
2011-04-25,005930,17780,18020,18220,17780,287621,-0.0165929203539823,459.5604307092704,삼성전자,KOSPI
2011-04-26,005930,17940,17980,17980,17600,384355,0.008998875140607376,461.2329015515807,삼성전자,KOSPI
2011-04-27,005930,18480,18340,18540,18220,528108,0.030100334448160515,459.6692174528224,삼성전자,KOSPI
2011-04-28,005930,18000,18480,18540,17980,416427,-0.025974025974025983,446.359543535555,삼성전자,KOSPI
2011-04-29,005930,17860,18020,18160,17600,429874,-0.007777777777777772,420.27058952662696,삼성전자,KOSPI
2011-05-02,005930,18640,18200,18740,18080,651726,0.043673012318029114,396.87595834945125,삼성전자,KOSPI
2011-05-03,005930,18760,18720,18800,18440,507510,0.006437768240343367,382.3418145559031,삼성전자,KOSPI
2011-05-04,005930,18300,18600,18680,18000,515717,-0.024520255863539453,375.0929709313561,삼성전자,KOSPI
2011-05-06,005930,17980,17980,18280,17900,473222,-0.01748633879781425,374.109468921662,삼성전자,KOSPI
2011-05-09,005930,17820,18160,18220,17820,271573,-0.008898776418242438,376.9838751263362,삼성전자,KOSPI
2011-05-11,005930,17840,17780,17900,17640,447932,0.001122334455667895,377.9431870421596,삼성전자,KOSPI
2011-05-12,005930,17700,17720,18020,17660,552942,-0.007847533632286963,374.90209248198965,삼성전자,KOSPI
2011-05-13,005930,18320,17920,18480,17800,669154,0.03502824858757059,380.2755233830024,삼성전자,KOSPI
2011-05-16,005930,18020,18340,18380,17960,322905,-0.01637554585152834,380.1661686545497,삼성전자,KOSPI
2011-05-17,005930,17800,17940,17960,17780,231293,-0.01220865704772478,378.6624660009236,삼성전자,KOSPI
2011-05-18,005930,17860,17860,17980,17720,331824,0.003370786516853963,343.4132082185443,삼성전자,KOSPI
2011-05-19,005930,17600,17820,17960,17600,387733,-0.014557670772676334,335.18415990711355,삼성전자,KOSPI
2011-05-20,005930,17640,17700,17740,17600,221517,0.002272727272727204,344.2444052215252,삼성전자,KOSPI
2011-05-23,005930,17460,17540,17700,17440,282045,-0.010204081632653073,346.17306289439966,삼성전자,KOSPI
2011-05-24,005930,17300,17440,17680,17300,290181,-0.009163802978235935,378.4108043411433,삼성전자,KOSPI
2011-05-25,005930,17120,17580,17580,17060,320945,-0.010404624277456698,420.8712767331042,삼성전자,KOSPI
2011-05-26,005930,17580,17360,17600,17300,279740,0.026869158878504606,427.70378337793,삼성전자,KOSPI
2011-05-27,005930,17820,17480,17980,17340,430296,0.013651877133105783,405.82469640293226,삼성전자,KOSPI
2011-05-30,005930,17680,17900,17900,17520,205979,-0.007856341189674487,406.7780980493387,삼성전자,KOSPI
2011-05-31,005930,18040,17800,18280,17720,478089,0.020361990950226172,408.88037112918823,삼성전자,KOSPI
2011-06-01,005930,18220,18040,18240,17900,313832,0.009977827050997812,376.4250117535896,삼성전자,KOSPI
2011-06-02,005930,17660,17880,17940,17600,331899,-0.03073545554335899,309.86584533515315,삼성전자,KOSPI
2011-06-03,005930,17700,17800,17800,17540,201472,0.0022650056625141968,285.7971308463503,삼성전자,KOSPI
2011-06-07,005930,17740,17520,17780,17380,303586,0.002259887005649608,280.9832360611114,삼성전자,KOSPI
2011-06-08,005930,17540,17700,17800,17500,258873,-0.011273957158962844,284.06077926351486,삼성전자,KOSPI
2011-06-09,005930,17300,17540,17580,17300,434119,-0.013683010262257711,298.5491231730119,삼성전자,KOSPI
2011-06-10,005930,17020,17400,17480,17020,392575,-0.016184971098265888,335.573350676445,삼성전자,KOSPI
2011-06-13,005930,17060,16880,17060,16760,301387,0.00235017626321965,325.4405920400437,삼성전자,KOSPI
2011-06-14,005930,17260,17020,17460,16960,213419,0.011723329425556761,319.1106061342589,삼성전자,KOSPI
2011-06-15,005930,17300,17320,17380,17020,265758,0.002317497103128563,319.72850324842705,삼성전자,KOSPI
2011-06-16,005930,16960,17060,17160,16880,239116,-0.01965317919075149,335.9824556823192,삼성전자,KOSPI
2011-06-17,005930,16380,17020,17040,16060,723027,-0.034198113207547176,417.6866113046523,삼성전자,KOSPI
2011-06-20,005930,16000,16260,16280,15900,472386,-0.023199023199023228,523.6823062647264,삼성전자,KOSPI
2011-06-21,005930,16280,16000,16400,15960,378374,0.01750000000000007,575.3863690462405,삼성전자,KOSPI
2011-06-22,005930,16520,16480,16660,16440,330821,0.014742014742014753,601.1033714411362,삼성전자,KOSPI
2011-06-23,005930,16620,16500,16780,16400,277391,0.006053268765133124,617.3662224576145,삼성전자,KOSPI
2011-06-24,005930,17040,16420,17080,16420,469223,0.025270758122743597,613.2321617548546,삼성전자,KOSPI
2011-06-27,005930,16700,16940,16940,16560,304257,-0.0199530516431925,605.3959122147437,삼성전자,KOSPI
2011-06-28,005930,16640,16800,17060,16620,239178,-0.003592814371257469,602.2230745985688,삼성전자,KOSPI
2011-06-29,005930,16660,16960,16980,16640,207146,0.0012019230769231282,566.7450926121954,삼성전자,KOSPI
2011-06-30,005930,16520,16660,16700,16420,328339,-0.008403361344537785,502.7450960267571,삼성전자,KOSPI
2011-07-01,005930,17100,16860,17200,16760,442918,0.03510895883777243,475.69450612541294,삼성전자,KOSPI
2011-07-04,005930,17560,17400,17660,17380,429433,0.026900584795321647,464.463470888163,삼성전자,KOSPI
2011-07-05,005930,17980,17600,17980,17560,422262,0.023917995444191265,489.46372372435434,삼성전자,KOSPI
2011-07-06,005930,17960,17860,17960,17740,224722,-0.0011123470522803602,525.0874613864522,삼성전자,KOSPI
2011-07-07,005930,17600,17960,17960,17580,358557,-0.020044543429844075,539.8986259621294,삼성전자,KOSPI
2011-07-08,005930,17700,17600,17760,17460,241809,0.005681818181818121,564.8437138294427,삼성전자,KOSPI
2011-07-11,005930,17300,17600,17600,17240,320019,-0.02259887005649719,568.8992140875916,삼성전자,KOSPI
2011-07-12,005930,17000,17200,17220,16920,248144,-0.017341040462427793,565.7031023425678,삼성전자,KOSPI
2011-07-13,005930,16860,16960,17100,16720,329357,-0.008235294117647007,561.5945343863643,삼성전자,KOSPI
2011-07-14,005930,16620,16700,16700,16460,407918,-0.014234875444839812,567.0013459558938,삼성전자,KOSPI
2011-07-15,005930,16640,16600,16800,16420,273509,0.001203369434416457,556.0717484944637,삼성전자,KOSPI
2011-07-18,005930,16260,16560,16600,16220,364738,-0.022836538461538436,534.9628614753557,삼성전자,KOSPI
2011-07-19,005930,16440,16120,16540,16120,291167,0.011070110701107083,525.0804449645943,삼성전자,KOSPI
